EncuestaID,RangoEdad,Genero,Departamento,Municipio,Ocupacion
2167,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Ama De Casa
2168,18 - 24 Años,Masculino,El Progreso,Otro Municipio,Estudiante
2169,35 - 44 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Profesional Independiente
2170,35 - 44 Años,Femenino,Escuintla,Escuintla,Empleado Público
2171,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
2172,18 - 24 Años,Femenino,Quiché,Quiché,Profesional Independiente
2173,35 - 44 Años,Femenino,Guatemala,Mixco,Profesional Independiente
2174,18 - 24 Años,Femenino,Sacatepéquez,Antigua Guatemala,Profesional Independiente
2175,25 - 34 Años,Femenino,Santa Rosa,Otro Municipio,Estudiante
2176,25 - 34 Años,Femenino,Retalhuleu,Retalhuleu,Empleado Privado
2177,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Comerciante
2178,45 - 54 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Otro
2179,25 - 34 Años,Femenino,San Marcos,San Marcos,Estudiante
2180,Menos De 18 Años,Masculino,Alta Verapaz,Cabecera Municipal,Profesional Independiente
2181,55 Años O Más,Masculino,Guatemala,San Miguel Petapa,Estudiante
2182,18 - 24 Años,Masculino,Guatemala,Guatemala,Estudiante
2183,25 - 34 Años,Femenino,Chimaltenango,Tecpán Guatemala,Profesional Independiente
2184,25 - 34 Años,Masculino,Guate,Santa Catarina Pinula,Profesional Independiente
2185,18 - 24 Años,Femenino,Sacatepéquez,Antigua Guatemala,Ama De Casa
2186,25 - 34 Años,Masculino,Guatemala,Santa Catarina Pinula,Profesional Independiente
2187,18 - 24 Años,Masculino,Chimaltenango,Patzún,Empleado Público
2188,35 - 44 Años,Masculino,Totonicapán,Otro Municipio,Empleado Privado
2189,55 Años O Más,Masculino,El Progreso,Otro Municipio,Estudiante
2190,25 - 34 Años,Femenino,Guatemala,Guatemala,Ama De Casa
2191,45 - 54 Años,Prefiero No Indicarlo,Santa Rosa,Cabecera Municipal,Empleado Privado
2192,25 - 34 Años,Masculino,Alta Verapaz,Alta Verapaz,Estudiante
2193,Menos De 18 Años,Masculino,Quetzaltenango,Coatepeque,Jubilado
2194,25 - 34 Años,Masculino,Chimaltenango,Patzún,Empresario
2195,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Comerciante
2196,45 - 54 Años,Femenino,Escuintla,Palín,Empleado Privado
2197,18 - 24 Años,Masculino,Jutiapa,Cabecera Municipal,Ama De Casa
2198,18 - 24 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Privado
2199,45 - 54 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
2200,18 - 24 Años,Femenino,Zacapa,Zacapa,Empleado Privado
2201,45 - 54 Años,Masculino,Guatemala,Mixco,Empleado Privado
2202,18 - 24 Años,Masculino,Guate,Guatemala,Empresario
2203,45 - 54 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
2204,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
2205,55 Años O Más,Femenino,Guatemala,Guatemala,Comerciante
2206,18 - 24 Años,Femenino,Jalapa,Cabecera Municipal,No Indicado
2207,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
2208,Menos De 18 Años,Femenino,Escuintla,Palín,Estudiante
2209,18 - 24 Años,Femenino,Guatemala,Mixco,Estudiante
2210,18 - 24 Años,Masculino,Guatemala,Guatemala,Estudiante
2211,35 - 44 Años,Femenino,Santa Rosa,Cabecera Municipal,Empleado Público
2212,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Jubilado
2213,18 - 24 Años,Femenino,Guatemala,Guatemala,Jubilado
2214,Menos De 18 Años,Prefiero No Indicarlo,Guatemala,San Miguel Petapa,Empleado Privado
2215,25 - 34 Años,Masculino,Suchitepéquez,Cabecera Municipal,Empresario
2216,25 - 34 Años,Femenino,Zacapa,Otro Municipio,No Indicado
2217,25 - 34 Años,Femenino,Sacatepéquez,Ciudad Vieja,Otro
2218,55 Años O Más,Masculino,Guatemala,Villa Nueva,Empleado Privado
2219,18 - 24 Años,Prefiero No Indicarlo,Totonicapán,Otro Municipio,Empleado Privado
2220,35 - 44 Años,Masculino,Baja Verapaz,Otro Municipio,Estudiante
2221,18 - 24 Años,Femenino,Quetzaltenango,Coatepeque,Comerciante
2222,45 - 54 Años,Femenino,Guatemala,Mixco,Estudiante
2223,18 - 24 Años,Masculino,Guatemala,Mixco,Empleado Privado
2224,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
2225,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Otro
2226,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
2227,Menos De 18 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
2228,45 - 54 Años,Masculino,Suchitepéquez,Suchitepéquez,Profesional Independiente
2229,25 - 34 Años,Masculino,Quetzaltenango,Coatepeque,Empleado Privado
2230,Menos De 18 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Estudiante
2231,35 - 44 Años,Femenino,Santa Rosa,Otro Municipio,Comerciante
2232,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado
2233,55 Años O Más,Femenino,Quetzaltenango,Olintepeque,Estudiante
2234,18 - 24 Años,Femenino,Escuintla,Palín,Otro
2235,45 - 54 Años,Masculino,Chimaltenango,Patzún,Empleado Privado
2236,45 - 54 Años,Masculino,Guatemala,Guatemala,Ama De Casa
2237,25 - 34 Años,Femenino,Guatemala,Guatemala,Profesional Independiente
2238,35 - 44 Años,Masculino,Suchitepéquez,Cabecera Municipal,Estudiante
2239,18 - 24 Años,Masculino,Jalapa,Otro Municipio,Estudiante
2240,45 - 54 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Público
2241,35 - 44 Años,Femenino,Quetzaltenango,,Empresario
2242,45 - 54 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Otro
2243,25 - 34 Años,Masculino,San Marcos,San Marcos,Empleado Privado
2244,18 - 24 Años,Masculino,Guatemala,Guatemala,Comerciante
2245,45 - 54 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
2246,18 - 24 Años,Femenino,Sacatepéquez,Ciudad Vieja,Estudiante
2247,Menos De 18 Años,Masculino,Sololá,Sololá,No Indicado
2248,Menos De 18 Años,Femenino,Guatemala,Santa Catarina Pinula,Ama De Casa
2249,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Comerciante
2250,45 - 54 Años,Masculino,Quetzaltenango,Coatepeque,Estudiante
2251,25 - 34 Años,Masculino,Guatemala,Mixco,Estudiante
2252,55 Años O Más,Masculino,Baja Verapaz,Cabecera Municipal,Empleado Privado
2253,45 - 54 Años,Prefiero No Indicarlo,Alta Verapaz,Cabecera Municipal,Otro
2254,25 - 34 Años,Masculino,Quetzaltenango,Quetzaltenango,Empresario
2255,25 - 34 Años,Masculino,Guatemala,Mixco,Comerciante
2256,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Empresario
2257,55 Años O Más,Prefiero No Indicarlo,Guatemala,San Miguel Petapa,Estudiante
2258,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Comerciante
2259,25 - 34 Años,Femenino,Escuintla,,Otro
2260,45 - 54 Años,Masculino,Quetzaltenango,Coatepeque,Empleado Privado
2261,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
2262,25 - 34 Años,Masculino,Chimaltenango,Chimaltenango,Comerciante
2263,25 - 34 Años,Femenino,Huehuetenango,Cabecera Municipal,Estudiante
2264,25 - 34 Años,Masculino,Guatemala,Guatemala,Empleado Privado
2265,Menos De 18 Años,Femenino,Alta Verapaz,Cabecera Municipal,Comerciante
2266,35 - 44 Años,Femenino,Jalapa,Cabecera Municipal,Empresario
2267,45 - 54 Años,Femenino,Santa Rosa,Otro Municipio,Otro
2268,25 - 34 Años,Masculino,Chimaltenango,Patzún,Empleado Privado
2269,18 - 24 Años,Femenino,El Progreso,Cabecera Municipal,Empleado Público
2270,18 - 24 Años,Masculino,Sacatepéquez,Jocotenango,Profesional Independiente
2271,Menos De 18 Años,Femenino,Guatemala,San Miguel Petapa,Profesional Independiente
2272,35 - 44 Años,Femenino,Jalapa,Otro Municipio,Empleado Privado
2273,18 - 24 Años,Femenino,Santa Rosa,Santa Rosa,Empleado Privado
2274,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Estudiante
2275,18 - 24 Años,Femenino,Chimaltenango,Chimaltenango,Profesional Independiente
2276,45 - 54 Años,Masculino,Baja Verapaz,Baja Verapaz,Empleado Privado
2277,55 Años O Más,Prefiero No Indicarlo,Guatemala,Mixco,Empleado Público
2278,25 - 34 Años,Masculino,Quiché,Cabecera Municipal,Ama De Casa
2279,55 Años O Más,Masculino,Sacatepéquez,Sumpango,Profesional Independiente
2280,25 - 34 Años,Femenino,Petén,Flores,Empleado Privado
2281,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Guatemala,Empleado Privado
2282,45 - 54 Años,Femenino,Escuintla,Palín,Empleado Público
2283,35 - 44 Años,Femenino,Alta Verapaz,Otro Municipio,Estudiante
2284,Menos De 18 Años,Femenino,Chiquimula,Cabecera Municipal,Comerciante
2285,25 - 34 Años,Masculino,Escuintla,Escuintla,Empleado Privado
2286,25 - 34 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Público
2287,55 Años O Más,Femenino,Guatemala,Mixco,Ama De Casa
2288,45 - 54 Años,Femenino,Sacatepéquez,Ciudad Vieja,Comerciante
2289,45 - 54 Años,Masculino,Guatemala,Villa Nueva,Estudiante
2290,18 - 24 Años,Masculino,Izabal,Otro Municipio,Comerciante
2291,45 - 54 Años,Femenino,Sololá,Cabecera Municipal,Empleado Privado
2292,Menos De 18 Años,Femenino,Sacatepéquez,Sumpango,Comerciante
2293,18 - 24 Años,Masculino,Suchitepéquez,Suchitepéquez,Empleado Privado
2294,55 Años O Más,Masculino,Sacatepéquez,Jocotenango,Empleado Privado
2295,45 - 54 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
2296,25 - 34 Años,Masculino,Izabal,Otro Municipio,Empresario
2297,25 - 34 Años,Masculino,Sacatepéquez,Ciudad Vieja,Empresario
2298,Menos De 18 Años,Femenino,Guatemala,Santa Catarina Pinula,No Indicado
2299,25 - 34 Años,Femenino,Zacapa,Otro Municipio,Estudiante
2300,Menos De 18 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
2301,25 - 34 Años,Masculino,Santa Rosa,Otro Municipio,Profesional Independiente
2302,35 - 44 Años,Masculino,Escuintla,Palín,Empleado Privado
2303,35 - 44 Años,Femenino,Guatemala,Guatemala,Empleado Privado
2304,45 - 54 Años,Femenino,Sacatepéquez,Jocotenango,Profesional Independiente
2305,45 - 54 Años,Masculino,Santa Rosa,Cabecera Municipal,Comerciante
2306,25 - 34 Años,Prefiero No Indicarlo,Zacapa,Otro Municipio,Ama De Casa
2307,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
2308,Menos De 18 Años,Femenino,Sacatepéquez,Jocotenango,Empleado Privado
2309,25 - 34 Años,Masculino,Guatemala,,Profesional Independiente
2310,25 - 34 Años,Masculino,Alta Verapaz,Otro Municipio,Profesional Independiente
2311,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Comerciante
2312,45 - 54 Años,Masculino,Sololá,Otro Municipio,Empresario
2313,45 - 54 Años,Femenino,Baja Verapaz,Otro Municipio,Comerciante
2314,35 - 44 Años,Femenino,Guatemala,Santa Catarina Pinula,Comerciante
2315,18 - 24 Años,Prefiero No Indicarlo,Guatemala,,Empresario
2316,25 - 34 Años,Femenino,Retalhuleu,Otro Municipio,Estudiante
2317,25 - 34 Años,Masculino,Sacatepéquez,Antigua Guatemala,Empleado Privado
2318,45 - 54 Años,Femenino,Chimaltenango,Patzún,Empresario
2319,35 - 44 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
2320,45 - 54 Años,Masculino,Guatemala,Villa Nueva,Empleado Privado
2321,25 - 34 Años,Femenino,Guatemala,Guatemala,Comerciante
2322,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Comerciante
2323,55 Años O Más,Masculino,Guatemala,San Miguel Petapa,Comerciante
2324,Menos De 18 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Público
2325,25 - 34 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado
2326,25 - 34 Años,Masculino,Quetzaltenango,Olintepeque,Estudiante
2327,25 - 34 Años,Masculino,Escuintla,Palín,Empleado Privado
2328,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
2329,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Empleado Privado
2174,18 - 24 Años,Femenino,Sacatepéquez,Antigua Guatemala,Profesional Independiente
2331,18 - 24 Años,Prefiero No Indicarlo,Quetzaltenango,Coatepeque,Empleado Privado
2332,55 Años O Más,Femenino,Zacapa,Zacapa,Empleado Privado
2333,25 - 34 Años,Femenino,Santa Rosa,Santa Rosa,Empleado Público
2334,55 Años O Más,Masculino,Guatemala,Villa Nueva,Estudiante
2335,55 Años O Más,Femenino,Quetzaltenango,Quetzaltenango,Empleado Privado
2336,45 - 54 Años,Masculino,El Progreso,Cabecera Municipal,Estudiante
2337,25 - 34 Años,Femenino,Escuintla,Escuintla,Empleado Privado
2338,25 - 34 Años,Femenino,Guatemala,Mixco,Profesional Independiente
2339,45 - 54 Años,Femenino,Zacapa,Cabecera Municipal,Empleado Público
2340,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Ama De Casa
2341,25 - 34 Años,Masculino,Chimaltenango,Chimaltenango,Empleado Privado
2342,Menos De 18 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa
2343,25 - 34 Años,Femenino,Sacatepéquez,Antigua Guatemala,Estudiante
2344,55 Años O Más,Masculino,Guatemala,Mixco,Profesional Independiente
2345,18 - 24 Años,Femenino,Quiché,Otro Municipio,Empleado Privado
2346,35 - 44 Años,Prefiero No Indicarlo,Guatemala,Santa Catarina Pinula,Comerciante
2347,Menos De 18 Años,Masculino,Guatemala,Santa Catarina Pinula,Ama De Casa
2348,18 - 24 Años,Femenino,Sacatepéquez,Jocotenango,Profesional Independiente
2349,25 - 34 Años,Masculino,Quetzaltenango,Quetzaltenango,Estudiante
2350,18 - 24 Años,Femenino,Retalhuleu,Otro Municipio,Empleado Privado
2351,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Profesional Independiente
2352,45 - 54 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Público
2353,45 - 54 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
2354,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Comerciante
2355,35 - 44 Años,Femenino,Retalhuleu,Retalhuleu,Estudiante
2356,25 - 34 Años,Femenino,Escuintla,Escuintla,Otro
2357,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Empleado Privado
2358,35 - 44 Años,Masculino,Quetzaltenango,Quetzaltenango,Empleado Público
2359,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado
2360,18 - 24 Años,Femenino,Sacatepéquez,Jocotenango,Empleado Privado
2361,45 - 54 Años,Masculino,Chiquimula,Otro Municipio,Empleado Privado
2362,18 - 24 Años,Femenino,Retalhuleu,Cabecera Municipal,Empleado Privado
2363,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
2364,18 - 24 Años,Masculino,San Marcos,Otro Municipio,Estudiante
2365,18 - 24 Años,Masculino,Sacatepéquez,Antigua Guatemala,Empleado Privado
2366,45 - 54 Años,Masculino,Chimaltenango,Chimaltenango,Empleado Privado
2367,Menos De 18 Años,Femenino,Guatemala,Guatemala,Empresario
2368,25 - 34 Años,Masculino,Guatemala,Mixco,Empleado Privado
2369,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Estudiante
2370,Menos De 18 Años,Femenino,Santa Rosa,Cabecera Municipal,Empleado Privado
2371,35 - 44 Años,Femenino,Guatemala,San Miguel Petapa,Comerciante
2372,35 - 44 Años,Femenino,Suchitepéquez,Otro Municipio,Otro
2373,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Empleado Privado
2374,35 - 44 Años,Femenino,Quetzaltenango,Olintepeque,Otro
2375,45 - 54 Años,Femenino,Escuintla,Palín,Empleado Privado
2376,35 - 44 Años,Femenino,Guatemala,Mixco,Comerciante
2377,35 - 44 Años,Femenino,Escuintla,Escuintla,Empresario
2378,18 - 24 Años,Masculino,Chimaltenango,Chimaltenango,Empresario
2379,35 - 44 Años,Masculino,Sacatepéquez,Ciudad Vieja,Comerciante
2380,Menos De 18 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Público
2381,25 - 34 Años,Femenino,Guatemala,San Miguel Petapa,Profesional Independiente
2382,18 - 24 Años,Masculino,Guatemala,Mixco,Ama De Casa
2383,18 - 24 Años,Femenino,Jutiapa,Jutiapa,Empleado Privado
2384,55 Años O Más,Femenino,Guatemala,Mixco,Estudiante
2385,Menos De 18 Años,Masculino,San Marcos,Cabecera Municipal,Estudiante
2386,45 - 54 Años,Femenino,Izabal,Izabal,Estudiante
2387,18 - 24 Años,Femenino,El Progreso,Cabecera Municipal,Profesional Independiente
2388,35 - 44 Años,Femenino,Retalhuleu,Cabecera Municipal,Comerciante
2389,35 - 44 Años,Femenino,El Progreso,Cabecera Municipal,Estudiante
2390,18 - 24 Años,Femenino,Quetzaltenango,Coatepeque,Empleado Privado
2391,18 - 24 Años,Femenino,Guatemala,Guatemala,Comerciante
2392,Menos De 18 Años,Masculino,Totonicapán,Otro Municipio,Estudiante
2393,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Empleado Público
2394,35 - 44 Años,Femenino,Sacatepéquez,Jocotenango,Empleado Privado
2395,45 - 54 Años,Masculino,Escuintla,Escuintla,Comerciante
2396,35 - 44 Años,Masculino,Sacatepéquez,Sumpango,Empleado Privado
2397,25 - 34 Años,Masculino,Guatemala,Mixco,Empresario
2398,18 - 24 Años,Femenino,Guatemala,Guatemala,Ama De Casa
2399,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Profesional Independiente
2400,45 - 54 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
2401,25 - 34 Años,Masculino,Chiquimula,Cabecera Municipal,Comerciante
2402,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
2403,Menos De 18 Años,Masculino,Sololá,Sololá,Estudiante
2404,18 - 24 Años,Femenino,Escuintla,Escuintla,Empresario
2405,25 - 34 Años,Femenino,Guatemala,,Profesional Independiente
2406,25 - 34 Años,Masculino,Quiché,Cabecera Municipal,Empresario
2407,45 - 54 Años,Masculino,Chiquimula,Chiquimula,Empleado Privado
2408,25 - 34 Años,Femenino,Quiché,Cabecera Municipal,Estudiante
2409,18 - 24 Años,Femenino,Guatemala,Mixco,Empleado Privado
2410,18 - 24 Años,Masculino,Chiquimula,Cabecera Municipal,Profesional Independiente
2411,18 - 24 Años,Masculino,Totonicapán,Cabecera Municipal,Empleado Privado
2412,35 - 44 Años,Masculino,Guatemala,Mixco,Empleado Privado
2413,35 - 44 Años,Masculino,Jutiapa,Otro Municipio,Empresario
2414,35 - 44 Años,Masculino,Quetzaltenango,Quetzaltenango,Profesional Independiente
2415,25 - 34 Años,Masculino,Alta Verapaz,Cabecera Municipal,Ama De Casa
2416,25 - 34 Años,Femenino,Quetzaltenango,Quetzaltenango,Comerciante
2417,45 - 54 Años,Masculino,Chimaltenango,Patzún,Comerciante
2418,55 Años O Más,Femenino,Guatemala,San Miguel Petapa,Profesional Independiente
2419,35 - 44 Años,Masculino,Retalhuleu,Otro Municipio,Estudiante
2420,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Guatemala,Ama De Casa
2421,25 - 34 Años,Femenino,Guatemala,Guatemala,Estudiante
2422,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Estudiante
2423,25 - 34 Años,Femenino,Guatemala,Guatemala,Comerciante
2424,35 - 44 Años,Prefiero No Indicarlo,Quetzaltenango,Olintepeque,Empleado Privado
2425,45 - 54 Años,Masculino,Petén,Flores,Estudiante
2426,Menos De 18 Años,Masculino,Sacatepéquez,Jocotenango,Empleado Privado
2427,55 Años O Más,Masculino,Sololá,Otro Municipio,Comerciante
2428,18 - 24 Años,Masculino,Guatemala,San Miguel Petapa,Profesional Independiente
2429,25 - 34 Años,Masculino,Guatemala,Mixco,Profesional Independiente
2430,25 - 34 Años,Femenino,Quetzaltenango,Coatepeque,Empresario
2431,35 - 44 Años,Masculino,Escuintla,Escuintla,Comerciante
2432,45 - 54 Años,Masculino,Guatemala,Mixco,Estudiante
2433,18 - 24 Años,Masculino,Totonicapán,Totonicapán,Estudiante
2434,35 - 44 Años,Masculino,Alta Verapaz,Alta Verapaz,Empleado Privado
2435,25 - 34 Años,Femenino,Sololá,Otro Municipio,Empleado Privado
2436,18 - 24 Años,Masculino,Baja Verapaz,,Empleado Privado
2437,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Jubilado
2438,25 - 34 Años,Femenino,Petén,Poptún,Profesional Independiente
2439,18 - 24 Años,Femenino,Guatemala,Mixco,Estudiante
2440,18 - 24 Años,Masculino,Guatemala,Villa Nueva,Empresario
2441,18 - 24 Años,Masculino,El Progreso,El Progreso,Profesional Independiente
2442,18 - 24 Años,Femenino,Escuintla,Palín,Estudiante
2443,25 - 34 Años,Masculino,Quetzaltenango,Olintepeque,Comerciante
2444,Menos De 18 Años,Prefiero No Indicarlo,Jalapa,,Empleado Privado
2445,18 - 24 Años,Masculino,Huehuetenango,Otro Municipio,Estudiante
2446,18 - 24 Años,Femenino,Quetzaltenango,Coatepeque,Empleado Privado
2447,Menos De 18 Años,Masculino,Sacatepéquez,Sumpango,Empleado Público
2448,18 - 24 Años,Femenino,Escuintla,Santa Lucía Cotzumalguapa,Estudiante
2449,55 Años O Más,Femenino,Guatemala,San Miguel Petapa,Estudiante
2450,25 - 34 Años,Masculino,Quetzaltenango,Quetzaltenango,Comerciante
2451,18 - 24 Años,Femenino,Suchitepéquez,Suchitepéquez,Empleado Público
2452,Menos De 18 Años,Femenino,Guatemala,San Miguel Petapa,Empresario
2453,35 - 44 Años,Masculino,Chimaltenango,Tecpán Guatemala,Empleado Privado
2454,25 - 34 Años,Femenino,Guatemala,Mixco,Comerciante
2455,55 Años O Más,Masculino,Sololá,Otro Municipio,Profesional Independiente
2456,18 - 24 Años,Femenino,Guatemala,Mixco,Profesional Independiente
2457,25 - 34 Años,Femenino,Chiquimula,Otro Municipio,Empleado Público
2458,25 - 34 Años,Femenino,Sacatepéquez,Antigua Guatemala,No Indicado
2459,25 - 34 Años,Masculino,Sacatepéquez,,Estudiante
2460,35 - 44 Años,Femenino,Guatemala,Villa Nueva,Estudiante
2461,Menos De 18 Años,Masculino,Santa Rosa,Cabecera Municipal,Ama De Casa
2462,25 - 34 Años,Masculino,Chiquimula,Chiquimula,Empleado Privado
2463,35 - 44 Años,Masculino,Chiquimula,Otro Municipio,Otro
2464,Menos De 18 Años,Femenino,Guatemala,Guatemala,Profesional Independiente
2465,18 - 24 Años,Masculino,Guatemala,Guatemala,Empleado Público
2466,Menos De 18 Años,Femenino,Sacatepéquez,Jocotenango,Empleado Privado
2467,25 - 34 Años,Femenino,Guatemala,Mixco,Empleado Privado
2468,55 Años O Más,Femenino,Guatemala,Mixco,Profesional Independiente
2469,45 - 54 Años,Masculino,Retalhuleu,Retalhuleu,Comerciante
2470,35 - 44 Años,Femenino,Chimaltenango,Chimaltenango,Empresario
2471,25 - 34 Años,Masculino,Quiché,Quiché,Comerciante
2472,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Empleado Privado
2473,45 - 54 Años,Femenino,Guatemala,Mixco,Empleado Privado
2474,Menos De 18 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante
2475,18 - 24 Años,Masculino,Guatemala,Mixco,Estudiante
2476,25 - 34 Años,Masculino,Guatemala,Guatemala,Empleado Privado
2477,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Empleado Privado
2478,18 - 24 Años,Femenino,Guatemala,Villa Nueva,Comerciante
2479,45 - 54 Años,Femenino,Jalapa,Otro Municipio,Comerciante
2480,35 - 44 Años,Femenino,Chiquimula,Chiquimula,Estudiante
2481,18 - 24 Años,Femenino,Guatemala,Mixco,Empleado Privado
2482,35 - 44 Años,Masculino,Petén,San Benito,Comerciante
2483,35 - 44 Años,Femenino,Chiquimula,Cabecera Municipal,Estudiante
2484,25 - 34 Años,Femenino,Quetzaltenango,Coatepeque,Comerciante
2485,55 Años O Más,Masculino,Guatemala,Santa Catarina Pinula,Profesional Independiente
2486,35 - 44 Años,Femenino,Guatemala,Mixco,Estudiante
2487,Menos De 18 Años,Prefiero No Indicarlo,Petén,San Benito,Estudiante
2488,35 - 44 Años,Femenino,Sacatepéquez,Ciudad Vieja,Empresario
2489,Menos De 18 Años,Femenino,Quetzaltenango,Olintepeque,Empleado Privado
2490,18 - 24 Años,Masculino,Retalhuleu,Cabecera Municipal,Profesional Independiente
2491,45 - 54 Años,Masculino,Quetzaltenango,Coatepeque,Estudiante
2492,Menos De 18 Años,Femenino,Guatemala,Villa Nueva,Empresario
2493,35 - 44 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Estudiante
2494,45 - 54 Años,Masculino,Chimaltenango,Chimaltenango,Empleado Privado
2495,Menos De 18 Años,Femenino,Guatemala,Santa Catarina Pinula,Empresario
2496,25 - 34 Años,Masculino,Guatemala,Mixco,Empleado Privado
2497,45 - 54 Años,Masculino,San Marcos,Cabecera Municipal,Empresario
2498,Menos De 18 Años,Masculino,Quetzaltenango,Olintepeque,Profesional Independiente
2499,45 - 54 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Público
2500,35 - 44 Años,Femenino,Sacatepéquez,Sumpango,Empleado Privado
