EncuestaID,FechaEncuesta,FrecuenciaConsumoSnacks,LugarCompraSnacks,ConQuienVePartidos,GastoSnacksPartido,GastoPromedio
1511,04 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1512,06 Mayo 2026,Varias Veces Al Mes,Gasolinera,Compañeros De Trabajo,Q101 - Q150,125.5
1513,13 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1514,23 Febrero 2026,1 A 2 Veces Por Semana,Otro,Solo,Q51 - Q100,75.5
1515,22 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Menos De Q25,12.5
1516,23 Abril 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Familia,Q101 - Q150,125.5
1517,12 Febrero 2026,Todos Los Días,Supermercado,Otro,Q101 - Q150,125.5
1518,17 Enero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
1519,15 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Solo,Q101 - Q150,125.5
1520,30 Marzo 2026,Rara Vez,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1521,10 Febrero 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Amigos,Más De Q150,175.0
1522,11 Marzo 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Q51 - Q100,75.5
1523,07 Marzo 2026,Todos Los Días,Gasolinera,Amigos,Q25 - Q50,37.5
1524,04 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Menos De Q25,12.5
1525,08 Febrero 2026,Todos Los Días,Tienda De Barrio,Amigos,Q101 - Q150,125.5
1526,25 Enero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Amigos,Menos De Q25,12.5
1527,31 Marzo 2026,Varias Veces Al Mes,Supermercado,Compañeros De Trabajo,Q101 - Q150,125.5
1528,14 Marzo 2026,1 A 2 Veces Por Semana,Gasolinera,Amigos,Q51 - Q100,75.5
1529,16 Marzo 2026,Todos Los Días,Tienda De Barrio,Familia,Más De Q150,175.0
1530,25 Marzo 2026,Todos Los Días,Supermercado,Familia,Q101 - Q150,125.5
1531,21 Febrero 2026,3 A 5 Veces Por Semana,Otro,Compañeros De Trabajo,Q25 - Q50,37.5
1532,28 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Compañeros De Trabajo,Q25 - Q50,37.5
1533,14 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q101 - Q150,125.5
1534,23 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Otro,Más De Q150,175.0
1535,10 Abril 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Compañeros De Trabajo,Q51 - Q100,75.5
1536,13 Abril 2026,Varias Veces Al Mes,Supermercado,Amigos,Q51 - Q100,75.5
1537,06 Mayo 2026,Varias Veces Al Mes,Supermercado,Solo,Q51 - Q100,75.5
1538,11 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
1539,12 Febrero 2026,Todos Los Días,Aplicación De Delivery,Amigos,Q51 - Q100,75.5
1540,29 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Menos De Q25,12.5
1541,01 Abril 2026,Varias Veces Al Mes,Aplicación De Delivery,Compañeros De Trabajo,Q25 - Q50,37.5
1542,22 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
1543,23 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q51 - Q100,75.5
1544,23 Febrero 2026,Rara Vez,Supermercado,Compañeros De Trabajo,Menos De Q25,12.5
1545,30 Abril 2026,1 A 2 Veces Por Semana,Supermercado,Otro,Q101 - Q150,125.5
1546,06 Marzo 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1547,07 Marzo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q51 - Q100,75.5
1548,16 Marzo 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1549,12 Enero 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Amigos,Menos De Q25,12.5
1550,07 Mayo 2026,1 A 2 Veces Por Semana,Supermercado,Solo,Q51 - Q100,75.5
1551,30 Marzo 2026,Varias Veces Al Mes,No Indicado,Amigos,Menos De Q25,12.5
1552,25 Enero 2026,3 A 5 Veces Por Semana,Gasolinera,Familia,Menos De Q25,12.5
1553,26 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q101 - Q150,125.5
1554,24 Febrero 2026,Rara Vez,Supermercado,Familia,Q51 - Q100,75.5
1555,05 Marzo 2026,Varias Veces Al Mes,Aplicación De Delivery,Familia,Menos De Q25,12.5
1556,19 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1557,06 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1558,15 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q101 - Q150,125.5
1559,13 Enero 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q51 - Q100,75.5
1560,11 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Más De Q150,175.0
1561,18 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1562,23 Abril 2026,1 A 2 Veces Por Semana,Supermercado,Solo,Q101 - Q150,125.5
1563,01 Febrero 2026,Todos Los Días,Gasolinera,Amigos,Menos De Q25,12.5
1564,07 Febrero 2026,3 A 5 Veces Por Semana,Otro,Amigos,Q25 - Q50,37.5
1565,25 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1566,05 Marzo 2026,3 A 5 Veces Por Semana,No Indicado,Amigos,Q25 - Q50,37.5
1567,25 Enero 2026,Rara Vez,Tienda De Barrio,Familia,Q51 - Q100,75.5
1568,02 Abril 2026,Varias Veces Al Mes,Otro,Compañeros De Trabajo,Menos De Q25,12.5
1569,03 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Solo,Q51 - Q100,75.5
1570,04 Abril 2026,Todos Los Días,Supermercado,Familia,Q25 - Q50,37.5
1571,15 Abril 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Más De Q150,175.0
1572,30 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1573,13 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q25 - Q50,37.5
1574,11 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Solo,Q51 - Q100,75.5
1575,15 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q101 - Q150,125.5
1576,10 Enero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1577,22 Marzo 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Menos De Q25,12.5
1578,02 Marzo 2026,3 A 5 Veces Por Semana,Gasolinera,Otro,Más De Q150,175.0
1579,23 Enero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1580,06 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Más De Q150,175.0
1581,29 Marzo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
1582,09 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1583,05 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Menos De Q25,12.5
1584,06 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Solo,Q25 - Q50,37.5
1585,27 Febrero 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Solo,Q51 - Q100,75.5
1586,22 Marzo 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1587,11 Enero 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Familia,Menos De Q25,12.5
1588,01 Marzo 2026,Todos Los Días,Tienda De Barrio,Solo,Q25 - Q50,37.5
1589,15 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q101 - Q150,125.5
1590,20 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Solo,Más De Q150,175.0
1591,23 Enero 2026,Varias Veces Al Mes,Supermercado,Compañeros De Trabajo,Q25 - Q50,37.5
1592,23 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1593,05 Abril 2026,Todos Los Días,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
1594,05 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Solo,Q101 - Q150,125.5
1595,27 Abril 2026,Varias Veces Al Mes,Gasolinera,Familia,Q51 - Q100,75.5
1596,14 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
1597,03 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Menos De Q25,12.5
1598,11 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Solo,Q51 - Q100,75.5
1599,19 Enero 2026,Rara Vez,Supermercado,Familia,Más De Q150,175.0
1600,15 Enero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Menos De Q25,12.5
1601,23 Marzo 2026,Todos Los Días,Aplicación De Delivery,Otro,Q25 - Q50,37.5
1602,04 Febrero 2026,3 A 5 Veces Por Semana,Otro,Familia,Menos De Q25,12.5
1603,27 Enero 2026,Todos Los Días,Gasolinera,Amigos,Q51 - Q100,75.5
1604,01 Marzo 2026,3 A 5 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
1605,04 Febrero 2026,Todos Los Días,Tienda De Barrio,Solo,Q25 - Q50,37.5
1606,04 Febrero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
1607,21 Enero 2026,Todos Los Días,Supermercado,Amigos,Q101 - Q150,125.5
1608,24 Marzo 2026,Varias Veces Al Mes,Supermercado,Solo,Q25 - Q50,37.5
1609,05 Febrero 2026,Varias Veces Al Mes,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
1610,16 Febrero 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1611,05 Marzo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1612,26 Febrero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Familia,Q51 - Q100,75.5
1613,23 Marzo 2026,3 A 5 Veces Por Semana,Gasolinera,Familia,Q25 - Q50,37.5
1614,16 Enero 2026,Todos Los Días,Tienda De Barrio,Familia,Más De Q150,175.0
1615,28 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1616,18 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1617,13 Abril 2026,Todos Los Días,Supermercado,Amigos,Menos De Q25,12.5
1618,15 Febrero 2026,Todos Los Días,Gasolinera,Familia,Q51 - Q100,75.5
1619,19 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
1620,23 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1621,27 Marzo 2026,Rara Vez,Supermercado,Amigos,Q25 - Q50,37.5
1622,28 Febrero 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Q101 - Q150,125.5
1623,21 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q101 - Q150,125.5
1624,11 Febrero 2026,3 A 5 Veces Por Semana,Otro,Solo,Más De Q150,175.0
1625,26 Marzo 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
1626,31 Enero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q101 - Q150,125.5
1627,09 Abril 2026,Todos Los Días,Kiosco Escolar/Universitario,Compañeros De Trabajo,Menos De Q25,12.5
1628,18 Marzo 2026,3 A 5 Veces Por Semana,Otro,Familia,Q101 - Q150,125.5
1629,10 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1630,19 Marzo 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
1631,13 Febrero 2026,Varias Veces Al Mes,Tienda De Barrio,Compañeros De Trabajo,Q25 - Q50,37.5
1632,30 Marzo 2026,1 A 2 Veces Por Semana,Otro,Familia,Q25 - Q50,37.5
1633,01 Febrero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Solo,Menos De Q25,12.5
1634,28 Febrero 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q25 - Q50,37.5
1635,01 Marzo 2026,Rara Vez,Tienda De Barrio,Familia,Q25 - Q50,37.5
1636,27 Abril 2026,Todos Los Días,Aplicación De Delivery,Familia,Q101 - Q150,125.5
1637,09 Mayo 2026,Todos Los Días,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
1638,22 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Familia,Q25 - Q50,37.5
1639,04 Mayo 2026,1 A 2 Veces Por Semana,No Indicado,Compañeros De Trabajo,Q51 - Q100,75.5
1640,24 Abril 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Compañeros De Trabajo,Más De Q150,175.0
1641,20 Febrero 2026,Todos Los Días,Gasolinera,Amigos,Más De Q150,175.0
1642,05 Marzo 2026,Rara Vez,Supermercado,Familia,Q25 - Q50,37.5
1643,26 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Familia,Q51 - Q100,75.5
1644,26 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q101 - Q150,125.5
1645,18 Abril 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Menos De Q25,12.5
1646,19 Febrero 2026,Rara Vez,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
1647,03 Abril 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
1648,31 Marzo 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Más De Q150,175.0
1649,01 Abril 2026,Todos Los Días,Aplicación De Delivery,Amigos,Q51 - Q100,75.5
1650,19 Marzo 2026,Todos Los Días,Gasolinera,Compañeros De Trabajo,Q51 - Q100,75.5
1651,22 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
1652,28 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q101 - Q150,125.5
1653,21 Abril 2026,Varias Veces Al Mes,Supermercado,Amigos,Más De Q150,175.0
1654,13 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
1655,05 Abril 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Compañeros De Trabajo,Q51 - Q100,75.5
1656,25 Febrero 2026,1 A 2 Veces Por Semana,Otro,Compañeros De Trabajo,Q51 - Q100,75.5
1657,24 Abril 2026,Varias Veces Al Mes,Supermercado,Amigos,Q25 - Q50,37.5
1658,17 Abril 2026,Todos Los Días,Otro,Amigos,Más De Q150,175.0
1659,20 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Más De Q150,175.0
1660,26 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1661,30 Marzo 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
1662,10 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1663,15 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
1664,06 Mayo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q51 - Q100,75.5
1665,16 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
1666,23 Enero 2026,Todos Los Días,Aplicación De Delivery,Familia,Q25 - Q50,37.5
1667,19 Febrero 2026,Varias Veces Al Mes,Gasolinera,Amigos,Q51 - Q100,75.5
1668,06 Marzo 2026,Varias Veces Al Mes,Aplicación De Delivery,Compañeros De Trabajo,Q51 - Q100,75.5
1669,23 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
1670,03 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q25 - Q50,37.5
1671,27 Marzo 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Amigos,Q25 - Q50,37.5
1672,28 Abril 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Amigos,Menos De Q25,12.5
1673,11 Febrero 2026,Varias Veces Al Mes,Supermercado,Amigos,Q25 - Q50,37.5
1674,02 Mayo 2026,Varias Veces Al Mes,Supermercado,Otro,Q25 - Q50,37.5
1675,12 Abril 2026,Todos Los Días,Aplicación De Delivery,Solo,Q51 - Q100,75.5
1676,07 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Más De Q150,175.0
1677,05 Abril 2026,Varias Veces Al Mes,Gasolinera,Familia,Q51 - Q100,75.5
1678,18 Febrero 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
1679,10 Marzo 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1680,14 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
1681,08 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1682,05 Febrero 2026,Rara Vez,Supermercado,Familia,Q51 - Q100,75.5
1683,12 Febrero 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Menos De Q25,12.5
1684,22 Febrero 2026,Todos Los Días,Kiosco Escolar/Universitario,Solo,Q25 - Q50,37.5
1685,21 Enero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1686,02 Abril 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Menos De Q25,12.5
1687,20 Abril 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Otro,Q51 - Q100,75.5
1688,08 Febrero 2026,Todos Los Días,Tienda De Barrio,Amigos,Q101 - Q150,125.5
1689,12 Abril 2026,Rara Vez,Otro,Amigos,Q25 - Q50,37.5
1690,04 Mayo 2026,Todos Los Días,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
1691,16 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Otro,Q25 - Q50,37.5
1692,17 Enero 2026,3 A 5 Veces Por Semana,Otro,Familia,Q51 - Q100,75.5
1693,28 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Menos De Q25,12.5
1694,23 Marzo 2026,Todos Los Días,Tienda De Barrio,Solo,Q25 - Q50,37.5
1695,27 Enero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Solo,Q51 - Q100,75.5
1696,05 Febrero 2026,3 A 5 Veces Por Semana,Gasolinera,Familia,Q101 - Q150,125.5
1697,22 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Menos De Q25,12.5
1698,07 Abril 2026,3 A 5 Veces Por Semana,No Indicado,Familia,Q51 - Q100,75.5
1699,24 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Otro,Menos De Q25,12.5
1700,22 Abril 2026,1 A 2 Veces Por Semana,Otro,Familia,Q51 - Q100,75.5
1701,09 Febrero 2026,Todos Los Días,Supermercado,Amigos,Menos De Q25,12.5
1702,23 Febrero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Familia,Q51 - Q100,75.5
1703,08 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1704,29 Enero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1705,07 Marzo 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Menos De Q25,12.5
1706,30 Enero 2026,Todos Los Días,Supermercado,Amigos,Menos De Q25,12.5
1707,01 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Solo,Q101 - Q150,125.5
1708,28 Enero 2026,Todos Los Días,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
1709,18 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
1710,15 Marzo 2026,Todos Los Días,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1711,26 Abril 2026,Varias Veces Al Mes,Supermercado,Familia,Más De Q150,175.0
1712,08 Mayo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q101 - Q150,125.5
1713,23 Marzo 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Familia,Q51 - Q100,75.5
1714,12 Febrero 2026,Todos Los Días,Supermercado,Amigos,Q101 - Q150,125.5
1715,26 Febrero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Q25 - Q50,37.5
1716,04 Febrero 2026,Rara Vez,Supermercado,Amigos,Menos De Q25,12.5
1717,17 Febrero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Solo,Menos De Q25,12.5
1718,18 Enero 2026,Varias Veces Al Mes,No Indicado,Amigos,Q25 - Q50,37.5
1719,31 Enero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
1720,18 Enero 2026,Todos Los Días,Kiosco Escolar/Universitario,Amigos,Q101 - Q150,125.5
1721,07 Abril 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Amigos,Q51 - Q100,75.5
1722,12 Abril 2026,Todos Los Días,Supermercado,Amigos,Más De Q150,175.0
1723,20 Febrero 2026,Rara Vez,Gasolinera,Familia,Q51 - Q100,75.5
1724,09 Marzo 2026,3 A 5 Veces Por Semana,Otro,Amigos,Menos De Q25,12.5
1725,01 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
1726,27 Abril 2026,Varias Veces Al Mes,Supermercado,Otro,Menos De Q25,12.5
1727,16 Febrero 2026,Varias Veces Al Mes,Supermercado,Amigos,Q25 - Q50,37.5
1728,21 Enero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1729,15 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Otro,Q25 - Q50,37.5
1730,19 Enero 2026,Todos Los Días,Supermercado,Amigos,Q25 - Q50,37.5
1731,30 Abril 2026,Rara Vez,Kiosco Escolar/Universitario,Amigos,Q25 - Q50,37.5
1732,15 Abril 2026,Todos Los Días,Gasolinera,Amigos,Q25 - Q50,37.5
1733,04 Marzo 2026,Todos Los Días,Tienda De Barrio,Familia,Q101 - Q150,125.5
1734,14 Marzo 2026,Rara Vez,Tienda De Barrio,Amigos,Q25 - Q50,37.5
1735,05 Mayo 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q25 - Q50,37.5
1736,26 Abril 2026,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,37.5
1737,26 Marzo 2026,Varias Veces Al Mes,Supermercado,Amigos,Q25 - Q50,37.5
1738,18 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1739,06 Abril 2026,Todos Los Días,Gasolinera,Amigos,Q101 - Q150,125.5
1740,13 Abril 2026,Rara Vez,Aplicación De Delivery,Amigos,Q25 - Q50,37.5
1741,10 Mayo 2026,Rara Vez,Tienda De Barrio,Familia,Q51 - Q100,75.5
1742,06 Abril 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
1743,10 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q101 - Q150,125.5
1744,08 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
1745,13 Enero 2026,Rara Vez,Supermercado,Familia,Q25 - Q50,37.5
1746,28 Marzo 2026,Todos Los Días,Tienda De Barrio,Solo,Q25 - Q50,37.5
1747,20 Marzo 2026,Varias Veces Al Mes,Supermercado,Familia,Q51 - Q100,75.5
1748,20 Enero 2026,Varias Veces Al Mes,Gasolinera,Familia,Menos De Q25,12.5
1749,06 Marzo 2026,Varias Veces Al Mes,Gasolinera,Amigos,Menos De Q25,12.5
1750,19 Febrero 2026,Varias Veces Al Mes,Supermercado,Solo,Menos De Q25,12.5
1751,23 Enero 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Compañeros De Trabajo,Q51 - Q100,75.5
1752,16 Enero 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
1753,05 Abril 2026,Varias Veces Al Mes,Gasolinera,Familia,Q25 - Q50,37.5
1754,28 Enero 2026,1 A 2 Veces Por Semana,Otro,Familia,Menos De Q25,12.5
1755,01 Marzo 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Menos De Q25,12.5
1756,23 Enero 2026,Todos Los Días,No Indicado,Familia,Menos De Q25,12.5
1757,30 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Menos De Q25,12.5
1758,07 Febrero 2026,Varias Veces Al Mes,Supermercado,Otro,Q25 - Q50,37.5
1759,01 Mayo 2026,Todos Los Días,Gasolinera,Amigos,Q25 - Q50,37.5
1760,03 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1761,16 Marzo 2026,Todos Los Días,Tienda De Barrio,Amigos,Menos De Q25,12.5
1762,23 Enero 2026,Rara Vez,Otro,Familia,Q25 - Q50,37.5
1763,15 Marzo 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Amigos,Q25 - Q50,37.5
1764,06 Mayo 2026,1 A 2 Veces Por Semana,Gasolinera,Amigos,Q101 - Q150,125.5
1765,10 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q25 - Q50,37.5
1766,03 Mayo 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
1767,10 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1768,13 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
1769,26 Abril 2026,Varias Veces Al Mes,Aplicación De Delivery,Amigos,Q51 - Q100,75.5
1770,30 Marzo 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
1771,09 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Otro,Q25 - Q50,37.5
1772,10 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
559,01 Marzo 2026,Todos Los Días,Supermercado,Familia,Q101 - Q150,125.5
1774,20 Febrero 2026,Rara Vez,Tienda De Barrio,Amigos,Q51 - Q100,75.5
1775,26 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Solo,Menos De Q25,12.5
1776,11 Enero 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
1777,16 Febrero 2026,Varias Veces Al Mes,Tienda De Barrio,Familia,Q51 - Q100,75.5
1778,25 Abril 2026,Todos Los Días,Supermercado,Amigos,Q51 - Q100,75.5
1779,10 Marzo 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Q51 - Q100,75.5
1780,27 Abril 2026,Todos Los Días,Supermercado,Amigos,Más De Q150,175.0
